	GO_CATEGORY	VAL	p	Description
4259	GO:0008235	1.6773333333333331	0.059000000000000004	Catalysis of the hydrolysis of a peptide bond not more than three residues from the N- or C-terminus of a polypeptide chain by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions. [GOC:mah, https://www.ebi.ac.uk/merops/about/glossary.shtml]
4260	GO:0001709	1.6763333333333332	0.063	A process involved in cell fate commitment. Once determination has taken place, a cell becomes committed to differentiate down a particular pathway regardless of its environment. [ISBN:0878932437]
4261	GO:0002292	1.67575	0.061	The process in which an antigenically naive T cell acquires the specialized features of an effector, regulatory, or memory T cell as part of an immune response. Effector T cells include cells which provide T cell help or exhibit cytotoxicity towards other cells. [GOC:add, ISBN:0781735149]
4262	GO:0006879	1.6755833333333332	0.069	Any process involved in the maintenance of an internal steady state of iron ions at the level of a cell. [GOC:ai, GOC:mah]
4263	GO:0009653	1.6753916449563593	0.034	The process in which anatomical structures are generated and organized. Morphogenesis pertains to the creation of form. [GOC:go_curators, ISBN:0521436125]
4264	GO:0019219	1.6753314652901588	0.001	Any cellular process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids. [GOC:go_curators]
4265	GO:2000677	1.6748333333333332	0.048	Any process that modulates the frequency, rate or extent of transcription regulatory region DNA binding. [GOC:obol]
4266	GO:0033559	1.674583333333333	0.059000000000000004	The chemical reactions and pathways involving an unsaturated fatty acid, any fatty acid containing one or more double bonds between carbon atoms. [GOC:mah]
4267	GO:0035914	1.6735	0.055999999999999994	The process in which a relatively unspecialized cell acquires specialized features of a skeletal muscle cell, a somatic cell located in skeletal muscle. [CL:0000188, GOC:BHF, GOC:vk]
4268	GO:0009880	1.6726666666666663	0.061	The process that results in the patterns of cell differentiation that will arise in an embryo. [GOC:go_curators, ISBN:0521436125]
4269	GO:0032371	1.6725	0.057999999999999996	Any process that modulates the frequency, rate or extent of the directed movement of sterols into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:mah]
4270	GO:0032374	1.6725	0.057999999999999996	Any process that modulates the frequency, rate or extent of the directed movement of cholesterol into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:mah]
4271	GO:0031123	1.6725	0.051	Any process involved in forming the mature 3' end of an RNA molecule. [GOC:mah]
4272	GO:0055008	1.6724166666666662	0.057999999999999996	The process in which the anatomical structures of cardiac muscle tissue are generated and organized. [GOC:devbiol]
4273	GO:0030071	1.6723333333333332	0.061	Any process that modulates the frequency, rate or extent of the cell cycle process in which a cell progresses from metaphase to anaphase during mitosis, triggered by the activation of the anaphase promoting complex by Cdc20/Sleepy homolog which results in the degradation of Securin. [GOC:mah]
4274	GO:0045185	1.6720833333333336	0.068	Any process in which a protein is maintained in a location and prevented from moving elsewhere. These include sequestration, stabilization to prevent transport elsewhere and the active retrieval of proteins that do move away. [GOC:bf]
4275	GO:0006029	1.6717499999999998	0.057999999999999996	The chemical reactions and pathways involving proteoglycans, any glycoprotein in which the carbohydrate units are glycosaminoglycans. [GOC:mah, ISBN:0198506732]
4276	GO:0031397	1.6711666666666665	0.057999999999999996	Any process that stops, prevents, or reduces the frequency, rate or extent of the addition of ubiquitin groups to a protein. [GOC:mah]
4277	GO:2000144	1.6703666666666666	0.061	Any process that activates or increases the frequency, rate or extent of DNA-templated transcription initiation. [GOC:mah, GOC:txnOH]
4278	GO:0030863	1.6688333333333332	0.065	The portion of the cytoskeleton that lies just beneath the plasma membrane. [GOC:mah]
4279	GO:1901575	1.6683028210007995	0.055999999999999994	The chemical reactions and pathways resulting in the breakdown of an organic substance, any molecular entity containing carbon. [GOC:pr, GOC:TermGenie]
4280	GO:1901264	1.6664999999999996	0.07200000000000001	The directed movement of a carbohydrate derivative into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:bf, GOC:jl, GOC:TermGenie]
4281	GO:0005902	1.6661666666666666	0.055999999999999994	Thin cylindrical membrane-covered projections on the surface of an animal cell containing a core bundle of actin filaments. Present in especially large numbers on the absorptive surface of intestinal cells. [ISBN:0815316194]
4282	GO:0098869	1.6655	0.065	Any process carried out at the cellular level that reduces or removes the toxicity superoxide radicals or hydrogen peroxide. [GOC:dos, GOC:vw]
4283	GO:0009056	1.6650845700996624	0.039	The chemical reactions and pathways resulting in the breakdown of substances, including the breakdown of carbon compounds with the liberation of energy for use by the cell or organism. [ISBN:0198547684]
4284	GO:0006638	1.6646666666666663	0.07	The chemical reactions and pathways involving neutral lipids, lipids only soluble in solvents of very low polarity. [ISBN:0198547684]
4285	GO:0006639	1.6646666666666663	0.07	The chemical reactions and pathways involving acylglycerol, any mono-, di- or triester of glycerol with (one or more) fatty acids. [ISBN:0198506732]
4286	GO:0051926	1.6644166666666669	0.061	Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]
4287	GO:1905521	1.6635833333333332	0.068	Any process that modulates the frequency, rate or extent of macrophage migration. [GO_REF:0000058, GOC:TermGenie, PMID:25749876]
4288	GO:0007059	1.6624166666666662	0.062	The process in which genetic material, in the form of chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets. In eukaryotes, chromosome segregation begins with the condensation of chromosomes, includes chromosome separation, and ends when chromosomes have completed movement to the spindle poles. [GOC:jl, GOC:mah, GOC:mtg_cell_cycle, GOC:vw]
4289	GO:0050819	1.6611666666666662	0.048	Any process that stops, prevents, or reduces the frequency, rate or extent of coagulation. [GOC:ai]
4290	GO:0050772	1.6608333333333332	0.067	Any process that activates or increases the frequency, rate or extent of axonogenesis. [GOC:ai]
4291	GO:1903312	1.66	0.065	Any process that stops, prevents or reduces the frequency, rate or extent of mRNA metabolic process. [GO_REF:0000058, GOC:TermGenie, GOC:vw]
4292	GO:1902099	1.6596666666666666	0.064	Any process that modulates the frequency, rate or extent of metaphase/anaphase transition of cell cycle. [GOC:mtg_cell_cycle, GOC:TermGenie]
4293	GO:0032465	1.6588333333333332	0.081	Any process that modulates the frequency, rate or extent of the division of the cytoplasm of a cell and its separation into two daughter cells. [GOC:mah]
4294	GO:0070888	1.6579999999999997	0.057999999999999996	Binding to an E-box, a DNA motif with the consensus sequence CANNTG that is found in the promoters of a wide array of genes expressed in neurons, muscle and other tissues. [GOC:BHF, GOC:vk, PMID:11812799]
4295	GO:0008152	1.6561761376756483	0.0	The chemical reactions and pathways, including anabolism and catabolism, by which living organisms transform chemical substances. Metabolic processes typically transform small molecules, but also include macromolecular processes such as DNA repair and replication, and protein synthesis and degradation. [GOC:go_curators, ISBN:0198547684]
4296	GO:0006396	1.655634920634915	0.24600000000000002	Any process involved in the conversion of one or more primary RNA transcripts into one or more mature RNA molecules. [GOC:mah]
4297	GO:0010389	1.6546666666666665	0.077	Any signalling pathway that modulates the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G2 phase to M phase of the mitotic cell cycle. [GOC:mtg_cell_cycle, PMID:17329565]
4298	GO:0032233	1.6542499999999998	0.059000000000000004	Any process that activates or increases the frequency, rate or extent of the assembly of actin filament bundles. [GOC:mah]
4299	GO:0140029	1.6533666666666664	0.062	The cellular processes that contribute to exocytosis. [Wikipedia:Exocytosis]
4300	GO:0010965	1.653333333333333	0.069	Any process that modulates the frequency, rate or extent of mitotic sister chromatid separation. Mitotic sister chromatid separation is the process in which sister chromatids are physically detached from each other during mitosis. [GOC:dph, GOC:tb]
4301	GO:0045309	1.653333333333333	0.068	Binding to a phosphorylated amino acid residue within a protein. [GOC:go_curators]
4302	GO:0005881	1.6501666666666668	0.077	Any microtubule in the cytoplasm of a cell. [GOC:mah]
4303	GO:0051651	1.6501666666666668	0.083	Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere. [GOC:ai]
4304	GO:0008652	1.6496666666666666	0.054000000000000006	The chemical reactions and pathways resulting in the formation of amino acids, organic acids containing one or more amino substituents. [ISBN:0198506732]
4305	GO:0016020	1.649538094215711	0.0	A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
4306	GO:0043367	1.6484166666666664	0.065	The process in which a relatively unspecialized T cell acquires specialized features of a mature CD4-positive, alpha-beta T cell. [CL:0000624, ISBN:0781735149]
4307	GO:1903317	1.6478333333333337	0.057999999999999996	Any process that modulates the frequency, rate or extent of protein maturation. [GO_REF:0000058, GOC:TermGenie, GOC:vw]
4308	GO:0140678	1.6474166666666663	0.077	A molecular function regulator that inhibits or decreases the activity of its target via non-covalent binding that does not result in covalent modification to the target. [GOC:curators]
