abstract,rahul_bacteria,anshu_bacteria,rahul_malaria,anshu_malaria
31811043.txt,0,0,0,1
31812347.txt,0,0,0,0
31814812.txt,0,0,1,0
31815741.txt,0,0,0,0
31818961.txt,0,0,0,0
31820245.txt,0,0,0,0
31824456.txt,0,0,0,1
31825092.txt,0,0,0,0
31825604.txt,0,0,0,0
31829117.txt,0,0,0,0
31830595.txt,0,0,0,1
31833649.txt,0,0,0,1
31834083.txt,0,0,0,1
31836953.txt,0,0,0,1
31840757.txt,0,0,0,0
31842312.txt,0,0,0,1
31848106.txt,0,0,0,0
31848339.txt,0,0,0,0
31848404.txt,0,0,1,0
31849924.txt,0,1,1,1
31849949.txt,0,0,0,0
31851535.txt,0,0,0,0
31855718.txt,0,0,0,0
31855753.txt,0,0,0,0
31857085.txt,0,0,0,0
31857956.txt,0,0,0,1
31858653.txt,0,0,0,1
31859761.txt,0,0,0,1
31860046.txt,0,0,0,0
31861655.txt,0,0,0,0
31867015.txt,0,0,0,1
31869669.txt,0,0,0,0
31872748.txt,0,0,0,1
31873171.txt,0,0,0,0
31875850.txt,0,0,0,0
31875873.txt,0,0,0,1
31876382.txt,0,0,0,0
31881313.txt,0,0,0,1
31882377.txt,0,0,0,0
3188692.txt,0,0,0,0
31887979.txt,0,0,0,1
31889044.txt,0,0,1,0
31890172.txt,0,0,0,0
31892228.txt,0,0,0,0
31895940.txt,1,1,0,1
31897823.txt,0,0,0,1
31899051.txt,0,0,0,1
31902500.txt,0,0,0,0
31902643.txt,0,1,0,1
31904960.txt,0,0,0,0
31906115.txt,0,0,0,1
31916426.txt,0,0,0,0
31917801.txt,0,0,0,0
31917830.txt,0,0,0,1
319202.txt,0,0,0,1
31920688.txt,0,0,0,0
31921045.txt,0,0,0,0
31921129.txt,0,0,0,0
3192538.txt,0,0,0,1
3192539.txt,0,0,0,0
31926188.txt,0,0,0,0
31928655.txt,1,0,0,0
31929575.txt,0,0,0,1
31933771.txt,0,0,0,0
31938959.txt,0,0,0,1
31941098.txt,0,0,0,0
31941438.txt,0,0,0,1
31943150.txt,0,0,0,1
31944411.txt,0,0,0,0
31948558.txt,0,0,0,1
31948839.txt,0,0,0,0
31958720.txt,0,0,0,0
31959018.txt,0,0,1,0
31959751.txt,0,0,0,0
31961068.txt,1,0,0,1
31962016.txt,0,0,0,0
31964461.txt,0,0,0,0
31964726.txt,0,1,0,0
31964750.txt,0,1,1,1
31968531.txt,0,0,0,0
31971235.txt,0,1,0,1
31971684.txt,0,0,0,1
31972417.txt,0,0,0,1
31979279.txt,0,0,0,1
31980588.txt,0,0,0,0
31980815.txt,1,0,0,0
31988474.txt,0,0,0,0
31989168.txt,0,0,0,0
31992852.txt,0,0,0,1
31995749.txt,0,0,0,1
31998246.txt,0,0,0,0
32003661.txt,0,0,0,0
32004441.txt,0,0,0,0
32004907.txt,0,0,0,0
32005108.txt,0,0,0,0
32006752.txt,0,0,0,0
32008387.txt,0,0,0,1
32010145.txt,0,0,0,1
32016880.txt,0,0,0,1
320170.txt,0,0,0,0
32019109.txt,0,0,0,1
32019167.txt,0,0,0,1
32021172.txt,0,0,0,0
32022432.txt,0,0,0,1
32023882.txt,0,0,0,0
32024701.txt,0,0,1,1
32027491.txt,0,0,0,0
32027700.txt,0,0,1,1
32031818.txt,0,0,0,1
32033085.txt,0,0,0,1
32033533.txt,0,0,0,1
32033956.txt,0,0,0,0
32036601.txt,0,1,0,1
32037296.txt,0,0,0,1
32038659.txt,0,0,0,0
32038896.txt,0,0,0,1
32043247.txt,0,0,0,0
32044024.txt,0,0,0,0
32044394.txt,0,0,0,0
3204481.txt,0,0,0,0
32045977.txt,0,0,0,0
32047485.txt,0,0,0,1
32051584.txt,1,0,0,0
32051741.txt,0,0,1,1
32051823.txt,0,0,0,0
32053211.txt,0,0,0,1
32054530.txt,0,0,0,0
32058690.txt,0,0,0,0
32058980.txt,0,0,0,0
32059637.txt,0,0,0,1
32060096.txt,0,0,0,0
32064741.txt,0,1,0,0
32065707.txt,0,0,0,0
32066445.txt,0,0,1,0
32066522.txt,0,0,0,1
32074671.txt,0,0,0,0
32076794.txt,0,0,0,1
32076932.txt,0,0,0,0
32085421.txt,0,0,0,0
32086308.txt,0,0,0,1
32087316.txt,0,0,0,0
32088704.txt,0,0,0,0
32089643.txt,0,0,1,0
32090858.txt,0,0,0,1
32093084.txt,0,0,0,1
32094386.txt,0,0,0,0
32098269.txt,0,0,0,0
32101389.txt,0,0,0,0
32101749.txt,0,0,0,1
32103006.txt,0,0,0,1
32103175.txt,0,0,0,1
32106485.txt,0,0,0,1
32106532.txt,0,0,0,1
32108318.txt,0,0,0,0
32109613.txt,0,0,0,1
32111303.txt,0,0,0,1
32114240.txt,0,1,0,0
32116095.txt,1,0,0,0
32116744.txt,0,0,0,0
32118283.txt,0,0,0,1
32120978.txt,0,0,0,0
32124236.txt,0,0,0,0
32125369.txt,1,0,0,1
32126323.txt,0,0,0,0
32127259.txt,0,0,0,1
32128839.txt,0,0,0,0
32132598.txt,1,0,0,1
32135565.txt,0,0,0,0
32142505.txt,0,0,0,1
32144534.txt,0,0,0,1
32152221.txt,0,0,0,1
32153519.txt,0,0,0,0
32156271.txt,0,0,0,1
32164262.txt,0,0,0,1
32164284.txt,0,0,0,0
32164639.txt,0,0,0,0
32168777.txt,0,0,0,1
32170022.txt,0,0,0,1
32174044.txt,0,0,0,1
32174921.txt,0,0,0,0
32179285.txt,0,0,0,0
32182428.txt,1,0,0,0
32183146.txt,1,0,1,1
32184790.txt,0,0,0,0
32185897.txt,0,0,0,1
32193747.txt,0,0,0,0
32196522.txt,0,0,0,1
32196708.txt,0,0,0,1
32199248.txt,0,0,0,1
32200128.txt,0,0,0,1
32204409.txt,0,0,0,1
32209165.txt,0,0,0,1
3220920.txt,0,0,0,1
32209361.txt,0,0,0,1
32212661.txt,0,0,0,0
32213316.txt,0,0,0,0
32214680.txt,0,0,0,0
32214681.txt,0,0,0,1
32215025.txt,0,0,0,1
32221952.txt,0,0,0,0
32225122.txt,0,0,0,0
32228715.txt,0,0,1,1
32229590.txt,0,0,0,1
32229721.txt,0,0,0,0
3223110.txt,0,0,0,0
32231244.txt,0,0,0,0
32235448.txt,0,0,0,0
32235799.txt,0,0,0,0
32237168.txt,1,0,0,1
3223767.txt,0,0,0,0
32238299.txt,0,0,0,1
3223906.txt,0,0,0,0
3223936.txt,0,0,0,0
32244488.txt,0,0,0,1
32244732.txt,0,0,0,1
32245418.txt,0,0,0,1
32247972.txt,0,0,0,1
32251275.txt,0,0,0,1
32251844.txt,0,0,0,1
32252191.txt,0,0,0,1
32252266.txt,0,0,0,0
32252452.txt,0,0,0,0
32255490.txt,0,1,0,0
32262709.txt,0,0,0,0
32272490.txt,1,0,1,0
32272667.txt,0,0,0,0
32273024.txt,0,0,0,0
32275691.txt,0,0,0,1
32276434.txt,0,0,0,1
32280463.txt,0,0,0,1
32281488.txt,0,0,0,0
32282952.txt,0,0,0,1
32283601.txt,0,0,0,0
32284107.txt,0,0,0,1
32294408.txt,0,0,0,0
32295767.txt,0,0,0,0
32296722.txt,0,0,0,0
32297059.txt,0,0,0,1
32299349.txt,0,0,0,1
32301140.txt,0,0,0,1
323013.txt,0,0,0,1
32302878.txt,0,0,0,0
32304271.txt,0,0,0,0
32304769.txt,0,0,0,1
32307670.txt,0,1,1,1
32315521.txt,0,0,0,0
32315671.txt,0,0,1,0
32315777.txt,0,0,0,0
32315839.txt,0,0,0,0
32315891.txt,0,0,0,0
32316316.txt,0,0,0,0
32318332.txt,0,0,0,0
32322443.txt,0,0,0,1
32325523.txt,0,0,0,0
32325572.txt,0,0,0,0
32326126.txt,0,0,0,1
32326225.txt,0,0,0,0
32326531.txt,0,0,0,1
323290.txt,0,0,1,1
32330145.txt,0,0,1,1
32331386.txt,0,0,0,1
32333774.txt,1,0,0,0
32338876.txt,0,0,0,1
32339839.txt,0,0,0,1
32339868.txt,0,0,0,1
32344431.txt,0,0,0,0
32345737.txt,0,0,0,1
32347063.txt,0,0,0,1
32352213.txt,0,0,0,1
32354004.txt,0,0,0,1
32354994.txt,0,0,0,0
32356608.txt,0,0,0,0
32364702.txt,0,0,0,0
32365793.txt,0,0,1,0
32371595.txt,0,0,0,1
32372188.txt,0,0,0,1
32377537.txt,0,0,0,0
32378537.txt,0,0,1,1
32385048.txt,0,0,1,1
3238922.txt,0,0,1,1
32389844.txt,0,0,0,0
32391006.txt,1,0,0,1
32393759.txt,0,0,0,1
32402932.txt,0,0,0,1
32403906.txt,0,1,0,0
32404409.txt,0,0,0,1
32405958.txt,0,0,1,0
32408202.txt,0,0,0,0
32408918.txt,0,0,0,0
32411122.txt,0,0,0,0
32411142.txt,0,0,0,0
32413093.txt,1,0,1,0
32414803.txt,0,0,0,0
32415759.txt,0,0,0,1
32415786.txt,0,0,0,1
32423799.txt,0,0,0,0
32423949.txt,0,0,0,1
32426240.txt,0,0,0,1
32426478.txt,0,0,0,0
32427927.txt,0,0,1,1
32428012.txt,0,0,0,0
32430015.txt,0,0,0,1
32432347.txt,0,0,0,1
32440119.txt,0,0,0,0
32446072.txt,0,0,0,1
32448141.txt,0,0,0,0
32451695.txt,0,0,0,1
32453676.txt,0,0,0,0
32453916.txt,0,0,0,0
32454747.txt,0,0,0,0
32455775.txt,0,0,0,0
32460359.txt,0,0,0,1
32460607.txt,0,0,0,0
32466337.txt,0,0,0,1
32474845.txt,0,0,0,1
32488562.txt,0,0,0,0
32489946.txt,0,0,0,0
32493207.txt,0,0,0,1
32496176.txt,0,0,0,1
32501729.txt,0,0,1,1
325055.txt,0,0,0,0
32508519.txt,0,0,0,0
32513296.txt,0,0,0,0
32517178.txt,1,0,0,0
32519936.txt,0,0,0,0
32523578.txt,0,0,0,0
32525588.txt,0,0,0,0
32525754.txt,0,0,0,0
32525899.txt,0,0,0,1
32527082.txt,0,0,0,1
32528001.txt,0,0,0,1
32529267.txt,0,0,1,0
32532397.txt,0,0,0,1
32535205.txt,0,0,0,0
32542354.txt,0,0,0,1
32542769.txt,0,0,0,1
32543313.txt,0,0,0,1
32548317.txt,0,0,0,0
32549271.txt,0,0,0,0
3254940.txt,0,0,0,0
32552934.txt,0,0,0,1
32557834.txt,0,0,0,0
32559122.txt,0,0,0,0
32566588.txt,0,0,0,0
32568052.txt,0,0,0,1
32570030.txt,0,0,0,0
32571987.txt,0,0,0,1
32572140.txt,0,0,0,0
32572534.txt,0,0,0,0
32574211.txt,0,0,0,0
32578045.txt,0,0,0,1
32585151.txt,0,0,0,0
32588922.txt,0,0,0,1
32590796.txt,0,0,0,0
32592631.txt,0,0,0,1
32592907.txt,0,0,0,0
32601290.txt,0,0,0,0
32604030.txt,0,0,0,0
32604936.txt,0,0,1,0
32605631.txt,0,0,0,0
32610494.txt,0,0,1,0
32618244.txt,0,0,0,0
32621607.txt,0,0,0,1
32624926.txt,0,0,0,0
32627270.txt,0,0,1,1
32630825.txt,0,0,1,1
32631063.txt,0,0,0,1
32634127.txt,0,0,1,1
32634653.txt,0,0,0,0
32636657.txt,0,0,0,0
3264027.txt,0,0,1,1
32640676.txt,0,0,1,1
32643243.txt,0,0,0,0
32650601.txt,0,0,0,1
32651607.txt,0,0,0,1
32655576.txt,0,0,0,0
32656652.txt,0,0,0,0
32658937.txt,1,0,0,0
32661680.txt,0,0,0,0
32661783.txt,0,0,0,1
32664627.txt,0,0,1,1
32664726.txt,0,0,0,1
32666749.txt,0,0,0,1
32669546.txt,0,1,0,1
32671674.txt,0,0,0,0
32675845.txt,0,0,0,0
32676612.txt,0,0,0,0
32679764.txt,0,0,0,1
32681609.txt,0,0,0,0
3268680.txt,0,0,0,0
32690197.txt,0,1,0,1
32690657.txt,1,0,1,0
32693265.txt,0,0,0,0
32694874.txt,0,0,0,0
32694879.txt,0,0,0,0
32697085.txt,0,0,0,0
32698413.txt,0,0,0,1
32701055.txt,0,1,1,1
32703007.txt,0,0,0,1
32706947.txt,0,0,0,1
32710300.txt,0,0,0,1
32711026.txt,0,0,0,1
32712355.txt,0,0,0,0
32716029.txt,1,0,0,0
32722069.txt,0,0,0,1
32725318.txt,0,0,0,0
32726085.txt,0,0,0,1
32726436.txt,1,0,0,0
32726567.txt,0,0,0,0
32727140.txt,0,0,0,0
32727926.txt,0,0,0,1
32734615.txt,0,0,0,1
32734715.txt,0,0,0,0
32734857.txt,0,0,0,1
32737144.txt,0,0,0,0
32741046.txt,0,0,0,1
32741563.txt,0,0,0,1
32744145.txt,0,0,0,1
32745143.txt,0,0,0,0
32751690.txt,0,0,0,1
32752183.txt,0,0,0,0
32753747.txt,1,0,0,0
32755523.txt,0,0,0,0
32762399.txt,1,0,1,1
32765524.txt,1,0,0,0
32766684.txt,0,0,0,0
32769144.txt,0,0,0,0
327729.txt,0,0,0,0
32773981.txt,0,0,0,0
32775130.txt,0,0,0,1
32775471.txt,0,0,1,1
32776976.txt,0,0,0,0
32777979.txt,0,0,0,0
32781352.txt,0,0,0,1
32784442.txt,0,0,0,0
32787088.txt,0,0,0,1
32789672.txt,0,0,0,0
32793216.txt,0,0,0,1
32795191.txt,0,0,0,0
32795510.txt,0,0,0,0
3279936.txt,0,0,1,0
32799957.txt,0,0,0,1
32801445.txt,0,0,0,1
32802314.txt,0,0,0,0
32805644.txt,0,0,0,0
32806321.txt,0,0,0,0
32806648.txt,0,0,0,0
32809108.txt,0,0,0,0
32814710.txt,0,0,0,1
32814810.txt,0,0,0,0
32818841.txt,0,0,1,0
32820073.txt,0,0,0,0
32821113.txt,0,0,0,1
32824158.txt,0,0,0,0
32827630.txt,0,0,0,0
32827702.txt,0,0,1,0
32827704.txt,0,0,0,1
32835876.txt,0,0,0,0
32841666.txt,0,0,0,0
32845513.txt,0,0,1,0
32851903.txt,0,0,0,0
32852122.txt,0,0,0,1
32853888.txt,0,0,0,0
3285625.txt,0,0,0,0
32857324.txt,0,0,0,0
32858341.txt,0,0,0,0
32860931.txt,0,0,0,1
32864429.txt,0,0,0,1
32866204.txt,1,0,0,0
32866776.txt,0,0,0,0
32867053.txt,0,0,0,0
32867670.txt,0,0,0,1
32867769.txt,0,0,0,1
32868912.txt,0,0,0,0
32869708.txt,0,0,1,1
3287149.txt,0,0,0,1
32881070.txt,1,0,1,1
32883045.txt,0,0,1,0
32887311.txt,0,0,0,1
32887354.txt,0,0,0,1
32896254.txt,0,0,0,0
32897546.txt,0,0,0,1
32897872.txt,0,0,0,1
32899171.txt,0,0,0,1
32906814.txt,0,0,1,0
32914196.txt,0,0,0,1
32914793.txt,0,0,0,1
32919122.txt,0,1,0,0
32930158.txt,0,0,0,1
32935984.txt,0,0,0,1
32940247.txt,0,0,0,0
32942894.txt,0,0,0,0
32944837.txt,0,0,0,0
32948588.txt,0,0,0,1
32951746.txt,0,0,0,1
32957735.txt,0,0,0,1
32961233.txt,0,0,0,0
32962924.txt,0,0,0,0
32964256.txt,0,0,0,0
32971254.txt,0,0,0,0
32971291.txt,0,0,0,0
32973083.txt,0,0,0,0
32973788.txt,0,0,0,1
32974510.txt,0,0,0,1
32974571.txt,0,0,0,1
32976665.txt,0,0,1,1
32977686.txt,0,0,1,0
32979995.txt,0,0,0,0
3298245.txt,0,0,0,0
32983170.txt,0,0,0,0
32984975.txt,0,0,0,0
3298660.txt,0,0,0,1
32987039.txt,0,0,0,0
32988545.txt,0,0,0,0
32992884.txt,0,0,0,0
32998443.txt,0,0,0,1
33000628.txt,0,0,0,0
33000873.txt,0,0,0,0
33000955.txt,0,0,0,1
3300452.txt,0,0,0,0
33007341.txt,0,0,0,0
33008411.txt,0,0,0,1
33009462.txt,0,0,0,1
33011889.txt,0,0,0,1
33015064.txt,0,0,0,0
33017394.txt,1,0,0,0
33023159.txt,0,0,0,1
33024308.txt,0,0,0,1
33028709.txt,0,0,1,1
33030050.txt,0,0,0,0
33036018.txt,0,0,0,1
33038486.txt,0,0,0,0
33041004.txt,0,0,0,0
33044461.txt,0,0,0,1
33044755.txt,0,0,0,0
33048592.txt,0,0,0,0
33050010.txt,0,0,0,0
33050260.txt,0,0,0,1
33054141.txt,0,0,0,1
33063190.txt,0,0,0,0
33066121.txt,0,0,0,1
33067911.txt,0,0,0,0
33068995.txt,0,0,0,1
33069716.txt,0,0,0,0
33074634.txt,0,0,0,0
33075077.txt,0,0,0,0
33087428.txt,0,0,1,0
3309347.txt,0,0,0,1
33093521.txt,0,0,0,0
33095759.txt,0,1,0,1
33098821.txt,0,0,0,0
33103466.txt,0,0,0,0
33104727.txt,0,0,0,0
33109284.txt,0,0,0,1
3311161.txt,0,0,0,0
33114460.txt,0,0,0,1
33115839.txt,0,0,0,1
33115841.txt,0,0,0,0
33115942.txt,0,0,0,0
3311746.txt,0,0,0,0
33117511.txt,0,0,0,1
33118312.txt,0,0,0,1
33121494.txt,0,0,1,1
33122466.txt,0,0,0,1
33123879.txt,0,0,0,0
33124559.txt,0,0,1,0
33125505.txt,0,0,0,0
33126950.txt,0,0,0,0
33128978.txt,0,0,0,0
33131029.txt,0,0,0,1
33132649.txt,0,0,0,0
33133542.txt,0,0,0,0
33134305.txt,0,0,1,0
33135450.txt,0,0,0,0
33143624.txt,0,0,0,0
33147950.txt,0,0,0,0
33148382.txt,0,0,0,1
3314995.txt,0,0,0,0
33152470.txt,0,0,0,1
33152875.txt,0,0,0,1
33156297.txt,0,0,0,0
33158007.txt,0,0,0,0
33158054.txt,0,0,0,1
33158459.txt,0,0,1,1
33159956.txt,0,0,0,0
33160818.txt,0,0,0,0
33168100.txt,0,0,0,0
33170767.txt,0,0,0,0
33171537.txt,0,0,0,1
33171595.txt,0,0,0,0
33171698.txt,0,0,0,1
33178202.txt,0,0,1,1
33182686.txt,0,0,0,1
33184397.txt,0,0,1,1
33187276.txt,0,0,0,1
33187992.txt,0,0,0,0
33188216.txt,0,0,0,0
33188780.txt,0,0,0,0
3318927.txt,0,0,0,1
3318960.txt,0,0,0,1
33193208.txt,0,0,0,0
33193386.txt,0,0,0,0
33199209.txt,0,0,0,1
33200215.txt,0,0,0,0
33200432.txt,0,0,0,1
3320204.txt,0,0,0,0
3326368.txt,0,0,0,1
3333353.txt,0,0,0,0
3334092.txt,0,0,0,0
3338272.txt,0,0,1,1
3338644.txt,0,0,1,1
335784.txt,0,0,1,1
3363290.txt,0,0,0,1
3364409.txt,0,0,0,1
336545.txt,0,0,0,0
3367782.txt,0,0,1,0
3372397.txt,0,0,0,0
3379033.txt,0,0,0,1
3384801.txt,0,0,1,0
3389599.txt,0,0,0,0
3426111.txt,0,0,0,1
3426221.txt,0,0,0,0
3428724.txt,0,0,0,1
3429338.txt,0,0,0,1
34433.txt,0,0,0,0
3455975.txt,0,0,0,1
3484944.txt,0,0,0,1
34937.txt,0,1,1,0
3499750.txt,0,0,0,1
3501396.txt,0,0,1,1
3504278.txt,0,0,1,1
350577.txt,0,0,0,0
3511763.txt,0,0,0,0
351242.txt,0,0,1,0
3512503.txt,0,0,0,0
3512999.txt,0,0,0,0
3515199.txt,0,0,0,1
3515759.txt,0,0,0,0
3516982.txt,0,0,0,0
3517193.txt,0,0,0,1
3518719.txt,0,0,1,1
3525574.txt,0,0,0,1
352958.txt,0,0,1,0
3531142.txt,0,0,0,1
3531166.txt,0,0,0,0
3533782.txt,0,0,1,0
3535809.txt,0,0,0,0
3546242.txt,0,0,0,0
3548700.txt,0,0,0,1
355856.txt,0,0,0,0
3568001.txt,0,0,1,0
3570360.txt,0,0,1,1
3601955.txt,0,0,0,0
3610833.txt,0,0,0,1
3610888.txt,0,0,0,0
3612373.txt,0,0,0,1
36140.txt,0,0,0,0
3620446.txt,0,0,0,0
3624201.txt,0,0,1,1
3630476.txt,0,0,0,0
366076.txt,0,0,0,0
366132.txt,0,0,1,1
3661354.txt,0,0,1,0
368526.txt,0,0,1,0
368611.txt,0,0,0,1
3690422.txt,0,0,0,1
3710581.txt,0,0,0,1
3710909.txt,0,0,0,1
3712107.txt,0,0,1,1
3712646.txt,0,0,1,1
3725585.txt,0,0,1,0
3729160.txt,0,0,0,0
3729391.txt,0,0,0,1
3730009.txt,0,0,0,1
373381.txt,0,0,0,0
3738071.txt,0,0,0,0
374014.txt,0,0,1,1
3742333.txt,0,0,0,1
3742334.txt,0,0,0,0
375977.txt,0,0,0,1
3761476.txt,0,0,0,0
3773798.txt,0,0,1,1
3780871.txt,0,0,0,0
3781909.txt,0,0,0,1
3782454.txt,0,0,0,0
3788697.txt,0,0,0,0
378994.txt,0,0,0,1
3795121.txt,0,0,0,0
380827.txt,0,0,0,1
3814187.txt,0,0,0,1
3818096.txt,0,0,1,0
3818927.txt,0,0,0,0
38253.txt,0,0,1,1
383481.txt,0,0,0,0
3840431.txt,0,0,0,0
384153.txt,0,0,0,0
387077.txt,0,0,1,1
3879698.txt,0,0,0,0
3882427.txt,0,0,0,1
3882702.txt,0,0,0,1
3882715.txt,0,0,0,0
388347.txt,0,0,0,0
3885569.txt,0,0,1,0
3886422.txt,0,0,0,1
3887116.txt,0,0,0,0
3892013.txt,0,0,1,1
3892188.txt,0,0,0,0
3894009.txt,0,0,0,1
3894235.txt,0,0,0,0
3900137.txt,0,0,1,1
3902080.txt,0,0,0,0
3902082.txt,0,0,0,1
3903101.txt,0,0,0,1
390722.txt,0,0,1,0
3907696.txt,0,0,0,0
3908923.txt,0,0,1,0
3910083.txt,0,0,0,0
3910539.txt,0,0,0,0
3915448.txt,0,0,0,0
3921765.txt,0,0,0,0
3921847.txt,0,0,0,1
3925302.txt,0,0,0,0
3927559.txt,0,0,0,1
3929448.txt,0,0,0,1
3932330.txt,0,0,0,1
393369.txt,0,0,0,1
3939036.txt,0,0,0,0
3941049.txt,0,0,0,1
39420.txt,0,0,1,0
39502.txt,0,0,0,0
3951867.txt,0,0,0,0
3957789.txt,0,0,0,0
39597.txt,0,0,0,0
396395.txt,0,0,1,0
3969604.txt,0,0,1,0
3970669.txt,0,0,0,1
3980045.txt,0,0,1,1
3981132.txt,0,0,0,0
3994362.txt,0,0,0,0
3994363.txt,0,0,0,0
4004215.txt,0,0,0,0
4020255.txt,0,0,0,1
403010.txt,0,0,0,1
4033474.txt,0,0,0,0
403931.txt,0,0,0,0
404284.txt,0,0,0,0
404526.txt,0,0,0,0
404806.txt,0,0,0,0
406557.txt,0,0,0,1
4066707.txt,0,0,0,1
4076175.txt,0,0,0,0
4079296.txt,0,0,0,0
4080406.txt,0,0,0,0
408415.txt,0,0,0,0
4097337.txt,0,0,0,1
4097532.txt,0,0,0,1
409993.txt,0,0,0,1
4110990.txt,0,0,1,1
4113456.txt,0,0,0,1
4114826.txt,0,0,1,1
4115903.txt,0,0,0,1
4116057.txt,0,0,0,1
411810.txt,0,0,1,0
412185.txt,0,0,0,0
4125571.txt,0,0,1,1
4127619.txt,0,0,0,0
4127764.txt,0,0,0,0
4129175.txt,0,0,1,1
4133599.txt,0,0,0,0
4136519.txt,0,0,0,1
4141553.txt,0,0,0,1
4153083.txt,0,0,0,0
415969.txt,0,0,0,0
416755.txt,0,0,0,0
4181833.txt,0,0,1,0
4189830.txt,0,0,1,0
4192889.txt,0,0,0,1
4199339.txt,0,0,0,1
4200400.txt,0,0,0,1
4203421.txt,0,0,0,1
4203489.txt,0,0,0,0
4205191.txt,0,0,0,0
4205441.txt,0,0,0,1
4206762.txt,0,0,0,0
4210424.txt,0,0,1,0
4210734.txt,0,0,0,1
4211787.txt,0,0,0,1
4211790.txt,0,0,0,1
4211883.txt,0,0,0,0
4212502.txt,0,0,0,0
4214075.txt,0,0,1,1
4214535.txt,0,0,0,1
4216286.txt,0,0,0,1
422250.txt,0,0,1,0
4254575.txt,0,0,0,1
4260831.txt,0,0,0,1
42660.txt,0,0,1,0
4280219.txt,0,0,0,0
4321273.txt,0,0,0,1
4332245.txt,0,0,0,1
4337243.txt,0,0,1,1
4346881.txt,0,0,0,0
4348167.txt,0,0,0,0
4368487.txt,0,0,1,1
4368530.txt,0,0,0,0
4369374.txt,0,0,0,0
4373062.txt,0,0,0,0
4373707.txt,0,0,0,0
4378418.txt,0,0,0,0
4383530.txt,0,0,0,0
4385431.txt,0,0,0,1
4388131.txt,0,0,0,0
439881.txt,0,0,0,0
4402482.txt,0,0,1,1
4420.txt,0,0,0,1
4430798.txt,0,0,0,1
44312.txt,0,0,0,1
4448164.txt,0,0,0,0
4480536.txt,0,0,0,1
4506761.txt,0,0,0,0
4525453.txt,0,0,0,1
4530269.txt,0,0,0,0
453815.txt,0,0,0,1
4543759.txt,0,1,0,1
4544534.txt,0,0,0,0
4555415.txt,0,0,0,0
4557518.txt,0,0,0,0
4567448.txt,0,0,0,1
4571613.txt,0,0,0,0
4573333.txt,0,0,0,0
4577865.txt,0,0,1,0
4589577.txt,0,0,0,0
4590707.txt,0,0,0,1
4602110.txt,0,0,0,0
4606251.txt,0,0,0,1
46215.txt,0,0,1,0
4621792.txt,0,0,1,1
4626578.txt,0,0,0,0
4629407.txt,0,0,1,0
4630917.txt,0,0,0,1
4630946.txt,0,0,0,0
4631990.txt,0,0,1,1
4633425.txt,0,0,1,1
4635658.txt,0,0,0,0
4637611.txt,0,0,1,0
4646295.txt,0,0,0,0
464815.txt,0,0,1,1
4655438.txt,0,0,0,0
4670432.txt,0,0,0,0
4680354.txt,0,0,0,1
4708949.txt,0,0,0,1
4711516.txt,0,0,0,1
47148.txt,0,0,1,1
4721612.txt,0,0,1,1
47290.txt,0,0,0,0
4736816.txt,0,0,0,0
4777343.txt,0,0,0,1
4795255.txt,0,0,0,0
4826090.txt,0,0,0,1
4841696.txt,0,0,0,1
484521.txt,0,0,1,0
4850502.txt,0,0,0,0
485152.txt,0,0,0,0
4860920.txt,0,0,0,0
4861179.txt,0,0,0,0
4865902.txt,0,0,0,0
4866538.txt,0,0,0,1
4872999.txt,0,0,0,0
4883098.txt,0,0,0,0
4891760.txt,0,0,1,1
4896085.txt,0,0,1,0
4900801.txt,0,0,0,1
4900959.txt,0,0,0,0
4901002.txt,0,0,0,0
4907881.txt,0,0,0,0
4907882.txt,0,0,0,1
4908314.txt,0,0,0,1
4914511.txt,0,0,0,1
4921878.txt,0,0,0,1
4926677.txt,0,0,0,0
493211.txt,0,0,0,0
4946110.txt,0,0,0,0
4961613.txt,0,0,0,0
4989153.txt,0,0,0,1
4992510.txt,0,0,0,0
4992932.txt,0,0,0,0
4993259.txt,0,0,0,0
4994031.txt,0,0,0,1
4996797.txt,0,0,0,1
4997584.txt,0,0,1,0
5000476.txt,0,0,0,0
500119.txt,0,0,1,1
500215.txt,0,0,1,1
5005567.txt,0,0,0,1
5006906.txt,0,0,0,0
5056441.txt,0,0,0,0
5085806.txt,0,0,0,1
510311.txt,0,0,0,1
5128729.txt,0,0,0,1
5131754.txt,0,0,1,1
5143455.txt,0,0,1,1
5166613.txt,0,0,1,0
5171969.txt,0,0,1,0
5288385.txt,0,0,1,1
5292951.txt,0,0,0,0
5292955.txt,0,0,0,0
5302568.txt,0,0,0,1
5307445.txt,0,0,0,0
5310814.txt,0,0,0,0
5326183.txt,0,0,0,1
5327561.txt,0,0,0,0
533271.txt,0,0,0,0
5337361.txt,0,0,0,1
5339541.txt,0,0,0,0
533982.txt,0,0,0,1
5340464.txt,0,0,0,0
5354025.txt,0,0,0,0
5361836.txt,0,0,0,1
5375419.txt,0,0,0,0
541258.txt,0,0,0,1
5424.txt,0,0,1,0
5425.txt,0,0,1,0
5428692.txt,0,0,0,0
5432249.txt,0,0,0,0
5437659.txt,0,0,0,1
5445886.txt,0,0,0,1
545853.txt,0,0,0,1
5464385.txt,0,0,0,1
5467064.txt,0,0,0,1
5484313.txt,0,0,0,0
5487098.txt,0,0,1,1
5487105.txt,0,0,0,1
549187.txt,0,0,1,1
549650.txt,0,0,0,0
5503397.txt,0,0,0,1
